CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,R_Num,F_Num,M_Num,RFM_Numeric,RFM_Score,Segment
17568,682,1,5825.909334905749,2,2,4,2,2,4,8,224,Inactive
14646,682,1,933.5764594131218,2,2,1,2,2,1,5,221,Inactive
11787,682,1,6020.176103273711,2,2,4,2,2,4,8,224,Inactive
17374,304,2,4798.999135883172,3,4,3,3,4,3,10,343,VIP
11138,681,1,121.05393374952045,2,2,1,2,2,1,5,221,Inactive
14741,681,1,584.9193999929673,2,2,1,2,2,1,5,221,Inactive
16362,680,1,814.9991406458141,2,2,1,2,2,1,5,221,Inactive
19658,680,1,4278.358023803312,2,2,3,2,2,3,7,223,Inactive
13674,449,2,5285.574828245433,3,4,4,3,4,4,11,344,VIP
11377,679,1,5202.263894404581,2,2,4,2,2,4,8,224,Inactive
16701,679,1,242.37321112797852,2,2,1,2,2,1,5,221,Inactive
12597,678,1,3172.403316569918,2,2,3,2,2,3,7,223,Inactive
10141,678,1,3214.341436851071,2,2,3,2,2,3,7,223,Inactive
12659,678,1,5790.376946572822,2,2,4,2,2,4,8,224,Inactive
14596,677,1,5855.607301002161,2,2,4,2,2,4,8,224,Inactive
19031,677,1,804.917745941319,2,2,1,2,2,1,5,221,Inactive
15661,677,1,9099.61321810595,2,2,4,2,2,4,8,224,Inactive
16142,571,2,4151.262773429948,3,4,3,3,4,3,10,343,VIP
10423,675,1,1139.5366295362214,2,2,2,2,2,2,6,222,Inactive
16999,153,2,6458.530701325379,4,4,4,4,4,4,12,444,VIP
11967,674,1,8555.984386454697,2,2,4,2,2,4,8,224,Inactive
14088,674,1,54.42270022500783,2,2,1,2,2,1,5,221,Inactive
17789,666,2,5614.095334766279,2,4,4,2,4,4,10,244,At-Risk
19641,673,1,6525.2362554161045,2,2,4,2,2,4,8,224,Inactive
15394,672,1,1314.7242698111295,2,2,2,2,2,2,6,222,Inactive
17880,672,1,1688.7795207564977,2,2,2,2,2,2,6,222,Inactive
15075,672,1,29.04292604498415,2,2,1,2,2,1,5,221,Inactive
17230,671,1,492.51142522623303,2,2,1,2,2,1,5,221,Inactive
17155,670,1,4771.095060098615,2,2,3,2,2,3,7,223,Inactive
19335,670,1,7783.995814616312,2,2,4,2,2,4,8,224,Inactive
12723,669,1,1043.8431611562582,2,2,2,2,2,2,6,222,Inactive
16816,668,1,1442.4165935732399,2,2,2,2,2,2,6,222,Inactive
10040,668,1,3832.2603510542585,2,2,3,2,2,3,7,223,Inactive
18259,667,1,695.4564636492483,2,2,1,2,2,1,5,221,Inactive
15717,666,1,2678.986164039997,2,2,3,2,2,3,7,223,Inactive
13198,666,1,3864.5177813929085,2,2,3,2,2,3,7,223,Inactive
15374,180,2,9157.70776673215,4,4,4,4,4,4,12,444,VIP
12524,413,2,1573.6090106881593,3,4,2,3,4,2,9,342,Loyal
19277,287,2,2400.264126233077,4,4,2,4,4,2,10,442,Loyal
19885,663,1,5102.411694689252,2,2,4,2,2,4,8,224,Inactive
15154,663,1,388.25994096595673,2,2,1,2,2,1,5,221,Inactive
11492,662,1,5403.741534430783,2,2,4,2,2,4,8,224,Inactive
10660,443,2,2702.7118378119785,3,4,3,3,4,3,10,343,VIP
11348,662,1,767.5976557014743,2,2,1,2,2,1,5,221,Inactive
19491,661,1,1708.958326892442,2,2,2,2,2,2,6,222,Inactive
17851,661,1,342.1985826216667,2,2,1,2,2,1,5,221,Inactive
17156,661,1,1660.1933553371964,2,2,2,2,2,2,6,222,Inactive
13516,276,2,7949.963189331728,4,4,4,4,4,4,12,444,VIP
19250,660,1,2670.6808603020627,2,2,3,2,2,3,7,223,Inactive
19168,421,3,4431.90529727742,3,4,3,3,4,3,10,343,VIP
14577,659,1,3013.6323173361848,2,2,3,2,2,3,7,223,Inactive
10727,659,1,1769.607850327234,2,2,2,2,2,2,6,222,Inactive
17468,484,2,2395.7824670467207,3,4,2,3,4,2,9,342,Loyal
10342,658,1,547.6389172033695,2,2,1,2,2,1,5,221,Inactive
11447,77,3,5302.6978390704,4,4,4,4,4,4,12,444,VIP
16581,658,1,510.29567054053723,2,2,1,2,2,1,5,221,Inactive
16317,657,1,3816.9671280977846,2,2,3,2,2,3,7,223,Inactive
10405,656,1,3164.343922083469,2,2,3,2,2,3,7,223,Inactive
17986,656,1,3263.3471734463246,2,2,3,2,2,3,7,223,Inactive
13740,656,1,123.23763519039856,2,2,1,2,2,1,5,221,Inactive
11846,655,1,431.40728291211974,2,2,1,2,2,1,5,221,Inactive
11478,655,1,1943.875222081938,2,2,2,2,2,2,6,222,Inactive
10771,655,1,3798.613081752405,2,2,3,2,2,3,7,223,Inactive
15525,654,1,891.9788881111384,2,2,1,2,2,1,5,221,Inactive
18770,654,1,2015.761661368595,2,2,2,2,2,2,6,222,Inactive
10193,654,1,305.6450720592568,2,2,1,2,2,1,5,221,Inactive
12007,654,1,1021.3419929164296,2,2,2,2,2,2,6,222,Inactive
11185,653,1,3479.02185164429,2,2,3,2,2,3,7,223,Inactive
12394,653,1,5973.357178998531,2,2,4,2,2,4,8,224,Inactive
19302,652,1,4389.883859791213,2,2,3,2,2,3,7,223,Inactive
14005,143,2,5055.516604002274,4,4,4,4,4,4,12,444,VIP
17429,652,1,1542.5271826668052,2,2,2,2,2,2,6,222,Inactive
12261,651,1,511.73305760381885,2,2,1,2,2,1,5,221,Inactive
13736,651,1,5639.77519302509,2,2,4,2,2,4,8,224,Inactive
16716,651,1,4349.672180542656,2,2,3,2,2,3,7,223,Inactive
18921,650,1,757.6325399739949,2,2,1,2,2,1,5,221,Inactive
14378,650,1,423.60082978463413,2,2,1,2,2,1,5,221,Inactive
17815,650,1,598.9817604571459,2,2,1,2,2,1,5,221,Inactive
17616,119,2,7673.449141562243,4,4,4,4,4,4,12,444,VIP
19836,649,1,3231.577248104606,2,2,3,2,2,3,7,223,Inactive
12800,419,2,504.4966786694792,3,4,1,3,4,1,8,341,Loyal
18333,648,1,594.554168932752,2,2,1,2,2,1,5,221,Inactive
15410,648,1,231.49364365815057,2,2,1,2,2,1,5,221,Inactive
11455,648,1,1626.972586104237,2,2,2,2,2,2,6,222,Inactive
15808,378,2,1624.5085469110568,3,4,2,3,4,2,9,342,Loyal
16796,647,1,899.8852659860315,2,2,1,2,2,1,5,221,Inactive
14796,404,2,2351.177234350971,3,4,2,3,4,2,9,342,Loyal
11325,646,1,877.7802097991354,2,2,1,2,2,1,5,221,Inactive
19405,645,1,166.68195569952994,2,2,1,2,2,1,5,221,Inactive
11159,645,1,231.19382710433987,2,2,1,2,2,1,5,221,Inactive
14650,645,1,7044.904072150606,2,2,4,2,2,4,8,224,Inactive
14987,644,1,3750.999225693323,2,2,3,2,2,3,7,223,Inactive
14697,644,1,16.447729919286168,2,2,1,2,2,1,5,221,Inactive
11968,643,1,8313.488929591982,2,2,4,2,2,4,8,224,Inactive
15482,643,1,3973.085269932675,2,2,3,2,2,3,7,223,Inactive
11800,642,1,840.042666626723,2,2,1,2,2,1,5,221,Inactive
14912,642,1,2747.7372393252635,2,2,3,2,2,3,7,223,Inactive
10855,641,1,116.76448842161463,2,2,1,2,2,1,5,221,Inactive
10182,540,2,2949.327765198612,3,4,3,3,4,3,10,343,VIP
13112,640,1,3828.9927621295305,2,2,3,2,2,3,7,223,Inactive
15670,640,1,4574.741177527139,2,2,3,2,2,3,7,223,Inactive
15823,639,1,3607.035744612693,2,2,3,2,2,3,7,223,Inactive
15002,24,2,3373.655542533671,4,4,3,4,4,3,11,443,VIP
11356,638,1,691.540569599629,3,2,1,3,2,1,6,321,Loyal
13628,638,1,5345.384979183187,3,2,4,3,2,4,9,324,Loyal
18210,248,2,11506.979580975229,4,4,4,4,4,4,12,444,VIP
13311,636,1,1561.2968368090162,3,2,2,3,2,2,7,322,Loyal
16048,636,1,833.5013044699294,3,2,1,3,2,1,6,321,Loyal
16246,636,1,513.233227247491,3,2,1,3,2,1,6,321,Loyal
13321,635,1,3256.212065801915,3,2,3,3,2,3,8,323,Loyal
14615,635,1,970.9843358663686,3,2,1,3,2,1,6,321,Loyal
18365,635,1,47.894474968082775,3,2,1,3,2,1,6,321,Loyal
13052,634,1,3760.0984550539197,3,2,3,3,2,3,8,323,Loyal
16574,634,1,4463.964612028892,3,2,3,3,2,3,8,323,Loyal
15806,571,2,7933.882879719275,3,4,4,3,4,4,11,344,VIP
16993,632,1,147.79223413360896,3,2,1,3,2,1,6,321,Loyal
15443,632,1,1615.1349289767843,3,2,2,3,2,2,7,322,Loyal
10989,631,1,1459.190717841047,3,2,2,3,2,2,7,322,Loyal
18611,631,1,785.5509545018559,3,2,1,3,2,1,6,321,Loyal
11774,630,1,4921.095821732371,3,2,4,3,2,4,9,324,Loyal
10935,630,1,1049.977428143023,3,2,2,3,2,2,7,322,Loyal
13808,630,1,827.6985526427302,3,2,1,3,2,1,6,321,Loyal
10331,629,1,593.4870127866345,3,2,1,3,2,1,6,321,Loyal
17922,629,1,5661.192645447488,3,2,4,3,2,4,9,324,Loyal
12702,629,1,2122.5207580751726,3,2,2,3,2,2,7,322,Loyal
15889,628,1,4034.4143774633008,3,2,3,3,2,3,8,323,Loyal
15054,73,2,7661.469020890148,4,4,4,4,4,4,12,444,VIP
13868,628,1,4368.150391426675,3,2,3,3,2,3,8,323,Loyal
10201,380,2,2682.8124348603014,3,4,3,3,4,3,10,343,VIP
12497,627,1,3325.142701735037,3,2,3,3,2,3,8,323,Loyal
11842,627,1,4248.078839140988,3,2,3,3,2,3,8,323,Loyal
19101,551,2,8127.43581073606,3,4,4,3,4,4,11,344,VIP
17718,626,1,518.6788452567145,3,2,1,3,2,1,6,321,Loyal
11628,625,1,770.5337264541415,3,2,1,3,2,1,6,321,Loyal
10386,624,1,136.24805557174977,3,2,1,3,2,1,6,321,Loyal
16401,59,2,7365.238293526597,4,4,4,4,4,4,12,444,VIP
14008,299,2,11637.806585666087,4,4,4,4,4,4,12,444,VIP
12282,623,1,188.50219275170593,3,2,1,3,2,1,6,321,Loyal
11856,622,1,919.0394291704503,3,2,1,3,2,1,6,321,Loyal
15476,621,1,2030.4529424153127,3,2,2,3,2,2,7,322,Loyal
19428,328,2,824.1093149478321,3,4,1,3,4,1,8,341,Loyal
14669,621,1,453.6908115846384,3,2,1,3,2,1,6,321,Loyal
19342,621,1,1491.917035428464,3,2,2,3,2,2,7,322,Loyal
14318,620,1,3478.9318237879656,3,2,3,3,2,3,8,323,Loyal
17064,620,1,491.46690880502797,3,2,1,3,2,1,6,321,Loyal
17461,619,1,101.37050294306705,3,2,1,3,2,1,6,321,Loyal
11819,618,1,968.7655108486023,3,2,1,3,2,1,6,321,Loyal
11130,618,1,4367.594236065302,3,2,3,3,2,3,8,323,Loyal
12658,618,1,3616.6173453388924,3,2,3,3,2,3,8,323,Loyal
13500,617,1,5386.100103665864,3,2,4,3,2,4,9,324,Loyal
18566,234,3,11376.379395857577,4,4,4,4,4,4,12,444,VIP
14020,616,1,692.2935109493684,3,2,1,3,2,1,6,321,Loyal
13259,500,2,1863.266485043183,3,4,2,3,4,2,9,342,Loyal
11474,256,2,1102.4705783996974,4,4,2,4,4,2,10,442,Loyal
12242,313,2,2834.2993134147127,3,4,3,3,4,3,10,343,VIP
13243,615,1,279.89136304066494,3,2,1,3,2,1,6,321,Loyal
16990,615,1,5006.3866560242,3,2,4,3,2,4,9,324,Loyal
15160,614,1,4684.169155728785,3,2,3,3,2,3,8,323,Loyal
13134,614,1,6974.029929892591,3,2,4,3,2,4,9,324,Loyal
12070,614,1,625.5847854531438,3,2,1,3,2,1,6,321,Loyal
10359,614,1,888.1466231439563,3,2,1,3,2,1,6,321,Loyal
11141,233,2,3042.910247066299,4,4,3,4,4,3,11,443,VIP
11635,95,2,4604.301988632042,4,4,3,4,4,3,11,443,VIP
13361,612,1,1772.3834431449322,3,2,2,3,2,2,7,322,Loyal
16583,612,1,7374.5622904810425,3,2,4,3,2,4,9,324,Loyal
17835,612,1,3508.8813772651815,3,2,3,3,2,3,8,323,Loyal
10006,611,1,2403.6136446229166,3,2,2,3,2,2,7,322,Loyal
16564,611,1,7247.99136468577,3,2,4,3,2,4,9,324,Loyal
19783,156,2,1173.7572947371377,4,4,2,4,4,2,10,442,Loyal
14928,610,1,1486.7221137927963,3,2,2,3,2,2,7,322,Loyal
12606,386,3,7029.5947730128655,3,4,4,3,4,4,11,344,VIP
17611,609,1,1589.4110987188842,3,2,2,3,2,2,7,322,Loyal
10913,609,1,483.6575839238785,3,2,1,3,2,1,6,321,Loyal
12011,118,3,1503.8871975375425,4,4,2,4,4,2,10,442,Loyal
11829,608,1,276.2329607948966,3,2,1,3,2,1,6,321,Loyal
18767,607,1,1404.074279803348,3,2,2,3,2,2,7,322,Loyal
16468,529,2,5374.76460819261,3,4,4,3,4,4,11,344,VIP
10929,465,2,2080.2878757964186,3,4,2,3,4,2,9,342,Loyal
13699,446,2,9209.710012426458,3,4,4,3,4,4,11,344,VIP
11054,606,1,4.329488684665542,3,2,1,3,2,1,6,321,Loyal
15744,606,1,1894.4218720335484,3,2,2,3,2,2,7,322,Loyal
19649,605,1,6122.55225909136,3,2,4,3,2,4,9,324,Loyal
19591,604,1,6628.093434054761,3,2,4,3,2,4,9,324,Loyal
13415,604,1,67.23892166936604,3,2,1,3,2,1,6,321,Loyal
10442,604,1,4808.846864927002,3,2,3,3,2,3,8,323,Loyal
16218,603,1,412.42832685840585,3,2,1,3,2,1,6,321,Loyal
14652,603,1,67.01889867539224,3,2,1,3,2,1,6,321,Loyal
19370,602,1,1521.8195946234914,3,2,2,3,2,2,7,322,Loyal
17597,602,1,1142.0583947563907,3,2,2,3,2,2,7,322,Loyal
14458,343,2,2450.412771267394,3,4,2,3,4,2,9,342,Loyal
16591,601,1,1533.0369630795753,3,2,2,3,2,2,7,322,Loyal
19449,601,1,7443.9662768394255,3,2,4,3,2,4,9,324,Loyal
12309,601,1,918.8184630195985,3,2,1,3,2,1,6,321,Loyal
16268,600,1,461.5042805701712,3,2,1,3,2,1,6,321,Loyal
10910,175,2,5898.126333648763,4,4,4,4,4,4,12,444,VIP
14340,600,1,1380.5106106980006,3,2,2,3,2,2,7,322,Loyal
14009,459,2,8187.475952145779,3,4,4,3,4,4,11,344,VIP
16628,214,2,2314.1767007904837,4,4,2,4,4,2,10,442,Loyal
12169,599,1,2049.75313833331,3,2,2,3,2,2,7,322,Loyal
12172,4,2,4231.437680626153,4,4,3,4,4,3,11,443,VIP
15668,341,3,5142.25111186878,3,4,4,3,4,4,11,344,VIP
18315,598,1,6977.380975161088,3,2,4,3,2,4,9,324,Loyal
18036,597,1,365.5209688894737,3,2,1,3,2,1,6,321,Loyal
16789,597,1,807.5906207710431,3,2,1,3,2,1,6,321,Loyal
10785,597,1,3815.599213399259,3,2,3,3,2,3,8,323,Loyal
16139,188,2,976.0069628367226,4,4,2,4,4,2,10,442,Loyal
12416,596,1,1339.841282464226,3,2,2,3,2,2,7,322,Loyal
18988,466,2,5830.669425382105,3,4,4,3,4,4,11,344,VIP
14154,595,1,144.04107928291683,3,2,1,3,2,1,6,321,Loyal
11936,595,1,5171.183004913059,3,2,4,3,2,4,9,324,Loyal
13807,595,1,3766.8288413568885,3,2,3,3,2,3,8,323,Loyal
19493,594,1,7790.728547139383,3,2,4,3,2,4,9,324,Loyal
13236,594,1,1681.2083277625106,3,2,2,3,2,2,7,322,Loyal
12352,593,1,528.3040901524978,3,2,1,3,2,1,6,321,Loyal
11932,191,3,12085.602462873685,4,4,4,4,4,4,12,444,VIP
18556,593,1,4286.973245894166,3,2,3,3,2,3,8,323,Loyal
14916,593,1,3618.6529257333245,3,2,3,3,2,3,8,323,Loyal
15498,592,1,123.0033973595105,3,2,1,3,2,1,6,321,Loyal
10946,592,1,8682.043052693034,3,2,4,3,2,4,9,324,Loyal
19569,592,1,1329.9918966862303,3,2,2,3,2,2,7,322,Loyal
11439,591,1,5597.614050338205,3,2,4,3,2,4,9,324,Loyal
14857,591,1,2335.9703345990624,3,2,2,3,2,2,7,322,Loyal
10382,590,1,1138.992348250506,3,2,2,3,2,2,7,322,Loyal
19748,590,1,6152.889268009358,3,2,4,3,2,4,9,324,Loyal
18491,590,1,1990.2871992190219,3,2,2,3,2,2,7,322,Loyal
10138,589,1,8203.552611988209,3,2,4,3,2,4,9,324,Loyal
10358,589,1,504.07363506998524,3,2,1,3,2,1,6,321,Loyal
19714,588,1,3972.246166489889,3,2,3,3,2,3,8,323,Loyal
11627,588,1,1896.326843128909,3,2,2,3,2,2,7,322,Loyal
19495,588,1,3471.845176205762,3,2,3,3,2,3,8,323,Loyal
16626,587,1,358.02251375731925,3,2,1,3,2,1,6,321,Loyal
15004,587,1,390.1193646174444,3,2,1,3,2,1,6,321,Loyal
19326,587,1,104.28516376393932,3,2,1,3,2,1,6,321,Loyal
13835,585,1,1374.3812517796528,3,2,2,3,2,2,7,322,Loyal
12151,585,1,2379.989100568395,3,2,2,3,2,2,7,322,Loyal
19429,585,1,4467.920394294877,3,2,3,3,2,3,8,323,Loyal
12834,584,1,2073.334082865729,3,2,2,3,2,2,7,322,Loyal
19190,584,1,1343.5734296784478,3,2,2,3,2,2,7,322,Loyal
12567,583,1,137.358404683994,3,2,1,3,2,1,6,321,Loyal
11307,583,1,5506.712279712525,3,2,4,3,2,4,9,324,Loyal
18848,107,2,3011.153326711386,4,4,3,4,4,3,11,443,VIP
12660,583,1,2602.0622499368674,3,2,3,3,2,3,8,323,Loyal
13730,582,1,643.8904773126291,3,2,1,3,2,1,6,321,Loyal
16207,582,1,888.044306179153,3,2,1,3,2,1,6,321,Loyal
13162,447,2,6198.718454546382,3,4,4,3,4,4,11,344,VIP
11140,581,1,1978.5192837146487,3,2,2,3,2,2,7,322,Loyal
18458,581,1,771.0903805197621,3,2,1,3,2,1,6,321,Loyal
11708,581,1,4616.90631184362,3,2,3,3,2,3,8,323,Loyal
13630,317,2,4806.6748527360205,3,4,3,3,4,3,10,343,VIP
13211,580,1,990.8470288792106,3,2,2,3,2,2,7,322,Loyal
16538,580,1,8426.054322603788,3,2,4,3,2,4,9,324,Loyal
19702,580,1,880.5231546571617,3,2,1,3,2,1,6,321,Loyal
17684,579,1,1763.4823554240759,3,2,2,3,2,2,7,322,Loyal
11207,578,1,2759.245740546766,3,2,3,3,2,3,8,323,Loyal
10557,578,1,5677.166999794444,3,2,4,3,2,4,9,324,Loyal
10882,396,3,7553.521754580355,3,4,4,3,4,4,11,344,VIP
14761,577,1,5101.9764192774255,3,2,4,3,2,4,9,324,Loyal
15867,577,1,1455.794924689798,3,2,2,3,2,2,7,322,Loyal
16963,577,1,146.92504463731922,3,2,1,3,2,1,6,321,Loyal
17166,576,1,5754.742150295486,3,2,4,3,2,4,9,324,Loyal
17929,576,1,1264.4955574990508,3,2,2,3,2,2,7,322,Loyal
17269,576,1,3888.39161980169,3,2,3,3,2,3,8,323,Loyal
19802,228,2,8859.858995842433,4,4,4,4,4,4,12,444,VIP
11946,477,2,2640.268194240365,3,4,3,3,4,3,10,343,VIP
16642,574,1,2789.214323961923,3,2,3,3,2,3,8,323,Loyal
13825,573,1,3129.7599978833114,3,2,3,3,2,3,8,323,Loyal
13536,573,1,1513.8325532897727,3,2,2,3,2,2,7,322,Loyal
16068,573,1,4149.72568972535,3,2,3,3,2,3,8,323,Loyal
13802,378,2,7341.322128696507,3,4,4,3,4,4,11,344,VIP
14699,572,1,6700.175991262713,3,2,4,3,2,4,9,324,Loyal
12819,571,1,4536.944779930203,3,2,3,3,2,3,8,323,Loyal
14258,570,1,4976.847065804857,3,2,4,3,2,4,9,324,Loyal
13119,570,1,7323.462202115407,3,2,4,3,2,4,9,324,Loyal
11863,569,1,6325.56757965909,3,2,4,3,2,4,9,324,Loyal
10115,569,1,497.6604823105529,3,2,1,3,2,1,6,321,Loyal
17084,569,1,418.68104124163415,3,2,1,3,2,1,6,321,Loyal
18016,504,2,10661.869572084379,3,4,4,3,4,4,11,344,VIP
12384,568,1,1431.2144491560039,3,2,2,3,2,2,7,322,Loyal
13935,568,1,808.8446786094541,3,2,1,3,2,1,6,321,Loyal
17742,411,2,2951.781776619526,3,4,3,3,4,3,10,343,VIP
12490,567,1,1826.2455204291148,3,2,2,3,2,2,7,322,Loyal
19134,567,1,3816.3042693460507,3,2,3,3,2,3,8,323,Loyal
17661,566,1,928.6589248487649,3,2,1,3,2,1,6,321,Loyal
18182,566,1,2254.6278168104513,3,2,2,3,2,2,7,322,Loyal
12767,565,1,36.416571419055465,3,2,1,3,2,1,6,321,Loyal
11137,565,1,6582.822879593355,3,2,4,3,2,4,9,324,Loyal
14117,109,3,5139.892413470775,4,4,4,4,4,4,12,444,VIP
15845,564,1,1269.03351731445,3,2,2,3,2,2,7,322,Loyal
14778,564,1,3279.495180054927,3,2,3,3,2,3,8,323,Loyal
13906,564,1,162.06409654469024,3,2,1,3,2,1,6,321,Loyal
13637,563,1,2630.5245175055848,3,2,3,3,2,3,8,323,Loyal
12953,563,1,886.5000746299361,3,2,1,3,2,1,6,321,Loyal
15929,32,2,1555.350978077644,4,4,2,4,4,2,10,442,Loyal
10276,562,1,3698.3409051411872,3,2,3,3,2,3,8,323,Loyal
11999,562,1,48.47469339434293,3,2,1,3,2,1,6,321,Loyal
11227,562,1,2323.252848522107,3,2,2,3,2,2,7,322,Loyal
16337,27,2,6485.06136365028,4,4,4,4,4,4,12,444,VIP
10695,561,1,893.3891364551494,3,2,1,3,2,1,6,321,Loyal
19501,561,1,79.57802515273602,3,2,1,3,2,1,6,321,Loyal
14152,560,1,5511.455874635877,3,2,4,3,2,4,9,324,Loyal
17470,442,2,3318.006394566747,3,4,3,3,4,3,10,343,VIP
17537,559,1,4411.457537983039,3,2,3,3,2,3,8,323,Loyal
12841,559,1,6536.576379005497,3,2,4,3,2,4,9,324,Loyal
18733,559,1,127.97524501369233,3,2,1,3,2,1,6,321,Loyal
11088,558,1,2290.03977650517,3,2,2,3,2,2,7,322,Loyal
13363,558,1,4002.3328588280174,3,2,3,3,2,3,8,323,Loyal
10024,558,1,899.4710054781201,3,2,1,3,2,1,6,321,Loyal
19764,557,1,1406.607380490141,3,2,2,3,2,2,7,322,Loyal
14236,311,2,9231.70909450737,3,4,4,3,4,4,11,344,VIP
19959,556,1,2441.9307488850104,3,2,2,3,2,2,7,322,Loyal
18068,556,1,3171.5843975014086,3,2,3,3,2,3,8,323,Loyal
12235,556,1,1428.4599910108054,3,2,2,3,2,2,7,322,Loyal
18448,555,1,935.0929786354544,3,2,1,3,2,1,6,321,Loyal
13175,554,1,4065.753197498587,3,2,3,3,2,3,8,323,Loyal
14897,354,2,5401.455356592651,3,4,4,3,4,4,11,344,VIP
15037,554,1,2272.029236021761,3,2,2,3,2,2,7,322,Loyal
17427,237,2,2315.0723757142873,4,4,2,4,4,2,10,442,Loyal
18605,553,1,941.6983705704076,3,2,1,3,2,1,6,321,Loyal
11381,552,1,830.4961030397545,3,2,1,3,2,1,6,321,Loyal
13426,552,1,1811.6901028494976,3,2,2,3,2,2,7,322,Loyal
13655,552,1,685.7695940172922,3,2,1,3,2,1,6,321,Loyal
17938,551,1,8459.095880464369,3,2,4,3,2,4,9,324,Loyal
10187,551,1,1972.7253375204918,3,2,2,3,2,2,7,322,Loyal
15409,546,2,2049.8737620513693,3,4,2,3,4,2,9,342,Loyal
12092,550,1,2161.704526960254,3,2,2,3,2,2,7,322,Loyal
12130,550,1,5850.675909191735,3,2,4,3,2,4,9,324,Loyal
15242,550,1,3994.141549599544,3,2,3,3,2,3,8,323,Loyal
15647,549,1,3877.549506494065,3,2,3,3,2,3,8,323,Loyal
15185,549,1,8767.290764355828,3,2,4,3,2,4,9,324,Loyal
17913,548,1,5694.393606625945,3,2,4,3,2,4,9,324,Loyal
17547,548,1,897.902505766781,3,2,1,3,2,1,6,321,Loyal
17823,548,1,1440.1593711236721,3,2,2,3,2,2,7,322,Loyal
17355,547,1,1270.425787185736,3,2,2,3,2,2,7,322,Loyal
16465,547,1,3540.1995527425597,3,2,3,3,2,3,8,323,Loyal
11497,547,1,261.29467172789316,3,2,1,3,2,1,6,321,Loyal
12951,546,1,794.996940273275,3,2,1,3,2,1,6,321,Loyal
11238,545,1,3020.3018294392637,3,2,3,3,2,3,8,323,Loyal
19165,545,1,3923.0596927072506,3,2,3,3,2,3,8,323,Loyal
14727,545,1,629.3539070231856,3,2,1,3,2,1,6,321,Loyal
13965,545,1,2964.030201088609,3,2,3,3,2,3,8,323,Loyal
15686,544,1,1246.178191239025,3,2,2,3,2,2,7,322,Loyal
19242,544,1,954.0117305501415,3,2,1,3,2,1,6,321,Loyal
12780,444,2,6569.714491471752,3,4,4,3,4,4,11,344,VIP
17398,543,1,864.5682282028632,3,2,1,3,2,1,6,321,Loyal
11588,543,1,341.7933693592185,3,2,1,3,2,1,6,321,Loyal
15789,542,1,704.4470379604834,3,2,1,3,2,1,6,321,Loyal
10436,542,1,2723.746665322632,3,2,3,3,2,3,8,323,Loyal
12828,167,3,3799.2933325323224,4,4,3,4,4,3,11,443,VIP
11556,541,1,1780.0442427880653,3,2,2,3,2,2,7,322,Loyal
17480,507,2,10513.735839565765,3,4,4,3,4,4,11,344,VIP
16687,540,1,2238.1925469830503,3,2,2,3,2,2,7,322,Loyal
11589,538,1,1312.8379165751603,3,2,2,3,2,2,7,322,Loyal
19779,538,1,4671.943196797303,3,2,3,3,2,3,8,323,Loyal
18851,538,1,3253.4188716081403,3,2,3,3,2,3,8,323,Loyal
10159,537,1,228.61181743287196,3,2,1,3,2,1,6,321,Loyal
16555,537,1,187.26451545612187,3,2,1,3,2,1,6,321,Loyal
18244,536,1,922.0114165624091,3,2,1,3,2,1,6,321,Loyal
16846,536,1,4681.938644720948,3,2,3,3,2,3,8,323,Loyal
11228,536,1,2826.7207575546413,3,2,3,3,2,3,8,323,Loyal
17226,234,2,2429.4302843943074,4,4,2,4,4,2,10,442,Loyal
15590,535,1,2379.477994634874,3,2,2,3,2,2,7,322,Loyal
16919,491,2,4550.777262716978,3,4,3,3,4,3,10,343,VIP
16046,534,1,2892.760339814205,3,2,3,3,2,3,8,323,Loyal
14945,534,1,812.0740194153879,3,2,1,3,2,1,6,321,Loyal
17016,533,1,437.4154956044207,3,2,1,3,2,1,6,321,Loyal
15086,532,1,776.630664726717,3,2,1,3,2,1,6,321,Loyal
19456,532,1,5941.97947703423,3,2,4,3,2,4,9,324,Loyal
17161,532,1,1347.685618422768,3,2,2,3,2,2,7,322,Loyal
11809,531,1,1177.0431998630484,3,2,2,3,2,2,7,322,Loyal
13167,531,1,2002.2470820618714,3,2,2,3,2,2,7,322,Loyal
16352,531,1,4301.437445101027,3,2,3,3,2,3,8,323,Loyal
19009,19,2,3374.8768594216363,4,4,3,4,4,3,11,443,VIP
16056,530,1,1148.1243125786732,3,2,2,3,2,2,7,322,Loyal
12437,530,1,811.2988376087849,3,2,1,3,2,1,6,321,Loyal
19080,128,2,750.7568129348358,4,4,1,4,4,1,9,441,Loyal
18859,528,1,4911.220732687991,3,2,4,3,2,4,9,324,Loyal
17818,528,1,787.341605624898,3,2,1,3,2,1,6,321,Loyal
14728,528,1,1532.8200121860043,3,2,2,3,2,2,7,322,Loyal
12624,527,1,879.1344282447419,3,2,1,3,2,1,6,321,Loyal
15738,341,2,5868.264217946406,3,4,4,3,4,4,11,344,VIP
15793,526,1,778.8781104775177,3,2,1,3,2,1,6,321,Loyal
14523,526,1,6430.974447846028,3,2,4,3,2,4,9,324,Loyal
15571,526,1,327.84969684363625,3,2,1,3,2,1,6,321,Loyal
19010,526,1,3228.9232883848763,3,2,3,3,2,3,8,323,Loyal
19298,525,1,7231.458912134063,3,2,4,3,2,4,9,324,Loyal
12224,525,1,9345.083749405288,3,2,4,3,2,4,9,324,Loyal
